1144	Man sieht ihm sein Alter nicht an.
1145	Magst du Rap?
1148	Das habe ich wirklich nicht von dir erwartet.
1149	Ich warte seit Stunden.
442771	Da liegt der Hase im Pfeffer.
1154	Ich kenne ihn nicht.
1155	Der Film hat mir gefallen.
358123	Damit habe ich nichts zu tun.
1158	Ich wollte gerade gehen, als das Telefon klingelte.
1159	Schau gut hin. Ich werde dir zeigen, wie man es macht.
1160	Ich gehe jeden Morgen einkaufen.
349972	Reden ist Silber, Schweigen ist Gold.
1166	Das Problem hat sich von selbst gelöst.
1167	Mir gefallen diese Anmerkungen nicht.
1168	Das sind ganz und gar gegensätzliche Meinungen.
1170	Ich bin überhaupt nicht überzeugt.
1171	Wieso wollen Sie heute abfahren?
1172	Ich werde das Auto nehmen.
1173	Das ist zu schön, um wahr zu sein.
1178	Coles Axiom: Die Summe der Intelligenz auf der Erde ist eine Konstante; die Bevölkerung wächst ständig.
353803	Besser spät als nie.
1182	Wie der Vater, so der Sohn.
8100671	Gebeichtete Sünden sind halb vergeben.
8165863	Solange es Leben gibt, gibt es auch Hoffnung.
1184	Ich habe es nicht mit Absicht gemacht.
1185	Alle Wege führen nach Rom.
1186	Morgenstund hat Gold im Mund.
662262	Das Leben hat Hochs und Tiefs.
1188	Über Geschmack lässt sich nicht streiten.
1189	Man kann nicht auf zwei Hochzeiten gleichzeitig tanzen.
361569	Von nichts kommt nichts.
6818105	Des Nachts sind alle Katzen grau.
1192	Bring mir bei, wie man es macht.
1194	Kindermund tut Wahrheit kund.
1195	Keine Nachricht, gute Nachricht.
1197	Der Staat konnte die Erwartungen der Bürger nicht erfüllen.
1198	Das habe ich erwartet!
1199	Ich erwarte nichts von dir.
1200	Warten Sie im Wartezimmer.
1202	Warum misst du diesem Zwischenfall Wert bei?
691888	Vorsicht, mein Herr, es ist glatt.
452129	Es gibt keinen Zweifel.
1205	Es gibt keine Lösung.
1206	Ich wusste nicht, dass er so viel trinkt.
1207	Das geschieht dir recht.
1208	Willst du einen Fruchtsaft?
1209	Er ist ein guter Mensch.
1212	Keine Liebe ohne Eifersucht.
2672681	Es war keine Menschenseele da.
412470	Aus den Augen, aus dem Sinn.
1217	Die Wände haben Ohren.
1220	Fühlen Sie sich wie zu Hause.
1221	Wenn es nicht wahr ist, so ist es doch gut erfunden.
658206	Dagegen kann ich nichts sagen.
338329	Ich möchte es nicht mehr.
1225	Er ist mehrmals gekommen.
1226	Wir fragen uns, wieso.
1227	Ich werde ein Bad nehmen.
6162	Wir sind mit dem Regen gegangen, aber mit der Sonne angekommen.
1228	Wenn man zu viel isst, wird man dick.
1229	Ich weiß nicht, ob er das für mich getan hätte.
1230	Würdest du gerne kommen?
1231	Sie wäre gerne gekommen, aber sie hatte Ferien.
1232	Ich dachte, es wäre wahr.
1233	Das ist die Stadt, von der ich dir erzählt habe.
1234	Das ist der Junge, an den ich denke.
1238	Hallo, ich wollte dir nur mitteilen, dass das Problem gelöst ist.
1240	Ich bin mit Freunden ein Bier trinken gegangen.
1241	Er ist aus dem Fenster gesprungen.
413169	Gestern haben wir uns prächtig unterhalten.
1242	Sie haben sich gestritten.
1243	Ich habe Kaviar gegessen.
1244	Er hat sich sehr verändert seit dem letzten Mal.
6109	Dieses Messer war mir sehr nützlich.
1245	Sie haben den falschen Schlüssel genommen.
479877	Akzeptieren Sie Kreditkarten?
1248	Ich bringe Ihnen sofort die Rechnung.
6161	Hier ist Ihr Wechselgeld.
1249	Ich werde mit Scheck zahlen.
1250	Hast du ein Trinkgeld dagelassen?
1251	Vergessen Sie den Kassenzettel nicht.
1252	Tut mir leid, ich habe kein Kleingeld.
1253	Die Situation ist schlimmer, als wir dachten.
3066352	Das Schlimmste kommt erst noch.
1255	Sie wissen nicht einmal, wieso.
1256	Entschuldigung, ich habe mich verwählt.
1257	Ich hätte gerne, dass du mir die Wahrheit erzählst.
6182	Du bist in dem Moment angekommen, als ich gegangen bin.
1258	Wem sagst du das!
1259	Wer kommt mit mir?
6105	Ich will wissen, wer mit uns kommt.
1260	Florenz ist die schönste Stadt Italiens.
6187	Ich habe gute Einkäufe gemacht.
1261	Ich habe nette Leute getroffen.
1262	Ich habe mit Freunden gesprochen.
338792	Der Film hat um 2 Uhr angefangen.
6097	Der Film dauerte 2 Stunden.
6106	Es freut mich, dich wiederzusehen.
1263	Du hast dich sehr verändert.
1264	Die, die ihn kennen, schätzen ihn.
523866	Sag mir, was passiert ist.
6186	Er macht nichts, außer zu heulen.
1530244	Sie sind vernünftige Mädchen.
1266	Wie schön du bist!
1267	Es gibt genauso viele Museen wie Kirchen.
1268	Es ist schwieriger, als du glaubst.
6107	Er hat mir gesagt, er würde nach Venedig gehen.
6096	Wer sind die Typen da?
1269	Man braucht 10 Minuten zum Bahnhof.
1270	Wir haben es geschafft!
1271	Der Wurm windet sich.
569436	Ich bin nicht mit ihm einverstanden.
1272	Der Geist ist willig, aber das Fleisch ist schwach.
6104	Es gibt viel zu tun, willst du Hilfe?
6158	Es scheint, dass der Zug Verspätung hat.
6103	Er erfuhr die Nachricht beim Zeitunglesen.
6100	Frag Trang, ob er heute Abend ausgeht.
6095	Wer hat das gesagt? Das ist völlig falsch!
6101	Als ich klein war, verbrachte ich Stunden damit, alleine in meinem Zimmer zu lesen.
6094	Schließen Sie bitte die Tür, wenn Sie hinausgehen.
6093	Ah! Wenn ich reich wäre, würde ich mir ein Haus in Spanien kaufen.
6163	Ich hoffe, er wird kommen können! Ich würde ihn gerne sehen.
1273	Vergiss es. Es ist die Mühe nicht wert.
1274	Wer nicht arbeitet, hat kein Recht zu essen.
1275	Wir werden heute Abend viel essen, ich hoffe also, dass du nicht auf Diät bist.
6061	Es hat die ganze Nacht geschneit.
6082	Sehen wir uns schon früher?
406777	Hallo, Tom.
136251	In den Städten ist die Geschwindigkeit auf 50 km/h beschränkt.
620762	Ich unterrichte.
589883	Ich habe gelacht.
338274	Was?
338692	Ich habe eine Frage.
765628	Es ist warm heute.
1862288	Der Shitennōji ist der älteste Tempel Japans.
383093	Das ist sehr romantisch!
406974	Ich kannte das Lied nicht.
438673	Sehr romantisch!
341620	Karin ist Österreicherin.
341628	Der schiefe Turm von Pisa ist höher als die Kirche.
341630	Wieso bringen wir ihm nicht eine Flasche Wein mit?
341632	Ich habe viele Freunde.
341642	Du suchst deinen Schlüssel.
341645	Heute Abend gehen wir tanzen.
341647	Zehntausend plus fünftausendfünfhundert macht fünfzehntausendfünfhundert.
341657	Du darfst nicht zu viel Eis und zu viele Spaghetti essen.
381117	Ich heiße Andrea.
451497	In Nara gibt es viele Hirsche!
1582099	Das kann ich kaum glauben.
1008192	Dieser Fluss ist dreimal so lang wie der andere.
2782352	Er traf früher als gewohnt ein.
562382	Ich versuche, das Problem auf jeden Fall zu lösen.
444555	Er war alles andere als robust.
450278	Sie öffnet das Fenster.
1604472	Ich kann Gitarre spielen.
2673307	Der Dieb riss ihm die Tasche aus der Hand.
1437055	Kannst du diesen Brief für mich absenden?
1192400	Ich habe ihn in Frankreich kennengelernt.
602976	Für den Fall, dass sich die Lieferung verzögert, haben wir eine Sonderversicherung.
621849	Das ist sehr lieb von dir.
955660	Er hat sich beim Fallen wehgetan.
564752	Besser.
794929	Mein Opa kann nicht ohne Stock gehen.
1794093	Ein Pass ist etwas, ohne das man nicht in ein anderes Land kommt.
932337	Die drei Nachbarn halfen sich gegenseitig.
663200	Ich konnte keinen Kontakt mit ihm aufnehmen.
8123718	Zeigen Sie mir die Zeitungen von heute.
448643	Mein Vater kommt gewöhnlich um sechs nach Hause.
367434	Fische sind wechselwarme Tiere.
413157	Wie von dir erbeten, lege ich ein Bild von mir bei.
1508409	Wenn du entlassen würdest, was würdest du dann zuerst machen?
404729	John ist gut im Schachspielen.
979625	Wir haben die Ferien am Meer verbracht.
2900264	Ich habe beim Test nur 33 Punkte erreicht.
937354	Sein Lächeln beruhigte sie.
938527	Schön für dich.
640526	Der Lehrer ließ mich den Satz wiederholen.
578431	Er hat nichts Böses getan.
971008	Hast du Lust, am Samstag ins Kino zu gehen?
945858	London ist eine so große Stadt, dass Besucher, wenn sie von einem Ort zum anderen wollen, den Bus oder die U-Bahn benutzen müssen.
935619	Es gibt keinen Grund zur Aufregung.
789411	Solche Vorkommnisse sind recht häufig.
826939	Ich fand das Buch sehr interessant.
2038739	Dieses Zimmer misst zwanzig auf vierundzwanzig Fuss.
806598	Die Mädchen hatten keine Angst, aber die Jungen.
584114	Ich hätte nie gedacht, dass ich dich hier treffe.
448302	Jedes Mal, wenn ich dieses Buch lese, entdecke ich etwas Neues.
119743	Im Allgemeinen weiß man wenig über nicht lineare Differentialgleichungen zweiter Ordnung.
450482	Dieses Radio funktioniert nicht.
2624943	Ich glaube nicht an die Existenz Gottes.
564745	Ich habe ein echtes Schnäppchen gefunden.
830671	Wenn ich genug Geld gehabt hätte, hätte ich die Tasche gekauft.
562358	Sie können ihre Angst überwinden.
444002	Lass mich herein.
951583	Was hältst du davon, wenn wir heute Abend zur Abwechslung mal draußen essen?
426452	Ist das eine Katze?
338424	Erinnerst du dich?
4898717	Erkennst du den Mann auf diesem Foto?
369986	Sprich nicht mit vollem Mund.
811406	Du warst letztes Jahr in der zweiten Klasse der Mittelschule, nicht wahr?
413171	Ich habe nichts damit zu tun.
951569	Sag mir bitte, was ich in dieser Lage machen soll.
353658	Seine Schuhe sind braun.
1023639	Ihr solltet für alle Fälle den Regenschirm mitnehmen.
937541	Mein Vater isst nicht gerade viel Obst.
1884046	Wenn ich das Meer betrachte, fühle ich mich friedlich.
5984030	Ich schwimme ein Mal pro Woche.
593380	Mein Englischlehrer hat mir geraten, diese Bücher zu lesen.
957468	Er redet, als hätte er das Buch schon gelesen.
366503	Alle Hunde sind am Leben.
1447622	Wir sind alle deiner Meinung.
578432	Er kann nicht gelogen haben.
353031	Ich brauche deine Hilfe.
413796	Ich kann verzogene Kinder nicht leiden.
3311640	Die Eisenbahn gabelt sich hinter der Brücke.
626968	Ich bin überrascht, dich zu sehen.
1736887	Ich schlief neun Stunden.
584081	Es tut mir leid, dass ich dich lange warten ließ.
412261	Er antwortete, er könne gut schwimmen.
1009301	Wie wäre es mit einer weiteren Tasse Kaffee?
2719811	Kannst du etwas tun, um mir zu helfen?
452100	Sie erklärte den Grund für ihre Verspätung.
413162	Teile mir deine neue Adresse mit.
353316	Sie spricht gut Spanisch.
1552084	In diesem Bereich können keine Häuser gebaut werden.
584062	Die Sekretärin steckte den Brief in den Umschlag.
448621	Die Hauptstadt von Brasilien ist Brasilia.
563339	Sie brach in Lachen aus, als sie mich sah.
932569	Ich sehe alles doppelt.
413760	Der Chef hat uns von morgens bis abends arbeiten lassen.
452093	Er ist in die Schweiz gegangen.
396686	Der Zug ist noch nicht angekommen.
933982	Hmm. Ich habe keine Ahnung, wie ich die Frage des Lehrers beantworten soll.
1166255	Es wäre schön, wenn es zu regnen aufhören würde.
6031617	Weine nicht um die vergossene Milch!
376073	Was machst du?
511912	Wir werden immer Freunde sein.
944651	Hätte ich genug Geld, könnte ich ins Ausland gehen.
389115	Ich habe letzten Monat meine Adresse geändert.
511880	Dein Erfolg hängt von deinen Anstrengungen ab.
1179640	Mein Sohn ist mittlerweile so groß wie ich.
104	Das wird nicht passieren.
2734268	Ken muss schnell laufen.
584057	Wie viele Jungen sind in deiner Klasse?
969641	Ich habe dich gefragt, ob du mitfahren willst.
562366	Sie stiegen als Erste in den Bus ein.
4882835	Sie wird morgen in Kyoto ankommen.
593354	Dichter wie Toson und Hakushu sind selten.
1590846	Gibt es einen Parkplatz?
474167	Mein Fehler.
443593	Du bist im falschen Zug.
351128	Wir haben heute keine Schule.
564749	Diese Schuhe sind so eng, dass ich sie nicht anziehen kann.
934358	Ich will mit dir reisen.
2235462	Könntest du mich zum Bahnhof mitnehmen?
359104	Er arbeitet nicht mehr hier.
1802535	Ich weiß nicht, ob du die Wahrheit sagst oder nicht.
402013	Ich komme um sechs Uhr zurück.
2231835	Der Zug wird verspätet abfahren.
522478	Das Flugzeug flog um 10 Uhr morgens von Narita ab.
446466	Ich habe das Wort im Wörterbuch nachgeschlagen.
963159	Er rettete das Kind unter Einsatz seines eigenen Lebens.
351166	Ich fahre gerne Zug.
6038662	Mein Bruder isst doppelt so viel wie ich.
353041	Ich habe aus Versehen deinen Schirm genommen.
932573	Tom spielt gerade Geige.
1358356	Sie raucht 20 Zigaretten am Tag.
793087	Ich spreche nicht Japanisch.
439318	Wenn ich mehr Geld hätte, könnte ich in eine größere Wohnung ziehen.
620760	Unser Lehrer gibt uns viele Hausaufgaben.
1794095	Ich habe das Problem nicht ohne Schwierigkeiten gelöst.
701240	Im Herbst verändern die Blätter ihre Farbe und fallen ab.
413158	Würdest du mir das Buch leihen?
1532937	Nichts für ungut!
136425	Lucy kommt aus Amerika.
3105425	Der Junge dort wird Toms Bruder sein.
370379	Am Dienstag war es wirklich kalt.
431885	Wie alt ist dieser Hund?
542291	Wie schade!
1188541	Das ist alles, was ich für dich tun kann.
352802	Bob kann auch Auto fahren.
671324	Er ist sehr groß.
671328	Das Problem befindet sich im Motor.
354437	Ich will nicht mehr lügen.
349954	Ein Dichter betrachtet die Welt, wie ein Mann eine Frau betrachtet.
1311185	Die Knospen begannen sich zu öffnen.
2476459	Herr Hayashi von der Keyo Steel Corporation hat uns Ihren Namen genannt.
941470	Sobald sie mich sah, fing sie zu weinen an.
366465	Es ist nicht einfach für ihn, Englisch zu lernen.
408394	Fick dich!
356159	Was liest du?
740954	Hast du entschieden, wohin in den Ferien zu gehen?
935882	Es wird sicher regnen.
3083470	Können Sie uns zum Britischen Museum bringen?
1880032	Ich bin Vegetarierin.
367937	Ich bin Vegetarier.
367965	Ich esse kein Fleisch, keinen Fisch und keine Meeresfrüchte, und auch keine Fleischbrühe.
966169	Wo ist das Telefonbuch?
358124	Wie geht es dir?
937501	Dave ging nie wieder auf die Schule.
1210	Mach's, wie du es für richtig hältst.
341461	Meine Mutter kocht gut.
933940	Er hat weise gehandelt.
351092	Ich habe einen Hund.
359065	Ich habe einen Hund gesehen.
454090	Ich habe keine Katze.
841993	Welche ist deine Gitarre?
943137	Jiro hat den Fuji gezeichnet.
345541	Diese Puppe hat große Augen.
423245	Viele Wissenschaftler stehen im Ruf, exzentrisch zu sein.
330610	Bist du Student?
360801	Ich bin Student.
613577	Wird es heute regnen?
443667	Betty hat ihre Mutter getötet.
408756	Meine Mutter spricht langsam.
352578	Er kennt die Stadt gut.
413882	Ich wohne in einer großen Stadt.
935658	Ich fahre sonntags oft in die Stadt.
584091	Ich hätte gern einen Stadtplan.
662202	Nara ist eine sehr alte Stadt.
360896	Ich habe dieses Restaurant zufällig gefunden.
797945	Diese Schule wurde 1650 gegründet.
444511	Die Uniformen unterscheiden sich von Schule zu Schule.
363298	Wo ist deine Schule?
353110	Ich habe seinen Namen vergessen.
434	Ich habe einen Traum.
809512	Da kommt der Zug.
369840	Jeder liebt Musik.
341505	Ich mag Jazzmusik.
444124	Er hat noch einen Sohn.
948408	Sein Sohn ist ein Genie.
373081	Es schneit.
728746	Kein Problem.
473792	Spanisch ist seine Muttersprache.
750327	Er spricht unsere Sprache nicht.
640335	Welche Sprachen werden in Korea gesprochen?
1561858	Sein Wort ist Gesetz.
1044038	Sie mag Wortspiele.
351698	Er hat kein Wort gesagt.
1037319	Sie spielt Klavier.
578430	Wir sehen uns am Sonntag um drei.
444519	Unser Betrieb plant, in Russland eine neue Chemiefabrik zu bauen.
1022941	Unser Unternehmen möchte gern an diesem Forschungsprojekt teilnehmen.
433071	Ich möchte dieses Buch.
341277	Wir haben keinen Zucker.
557524	Gib mir das Salz, bitte.
2576598	Zum Nachschlagen von Wortbedeutungen verwenden wir ein Wörterbuch.
341393	Salz ist notwendig zum Kochen.
642626	Salz wird nach Gewicht verkauft.
604818	Ich habe ihn getroffen, als ich in Paris war.
2312607	Ich habe einen Fehler gemacht.
1315367	Ich gebe meinen Fehler zu.
360935	Jeder kann Fehler machen.
1841984	Ich verstehe das nicht.
1056436	Es ist nützlich, Englisch zu sprechen.
400255	Gib mir das Buch.
340921	Wo ist das Buch?
586952	Dieses Buch ist neu.
1556556	Dieses Buch ist schwer.
535365	Dieses Buch ist meins.
8137428	Maria interessiert sich für Politik.
958	Die Freiheit ist nicht kostenlos.
340890	Ich bin frei.
8223022	Ich habe jetzt Zeit.
627481	Heute habe ich Zeit.
927842	Habt ihr dieses Wochenende frei?
2987432	Ich zahlte es letzte Woche.
392880	Wie groß bist du?
353021	Dein Vater ist groß.
576296	Ich bin groß.
528401	Schönes Wochenende.
4329629	Morgen ist mein Geburtstag.
399773	Wir feierten seinen Geburtstag.
923299	Morgen ist ihr Geburtstag.
1342405	Mein Geburtstag ist im November.
576341	Mein Geburtstag fällt auf einen Sonntag.
1265921	Heute ist mein sechzehnter Geburtstag.
576332	Ich habe bald Geburtstag.
8139133	Der Zug ist pünktlich angekommen.
1812228	Der Zug ist schon fortgefahren.
401990	Ich füge einen Beispielsatz hinzu.
413757	Was hältst du von seinem Verhalten?
396957	Wir sind den Naturgesetzen unterworfen.
926048	Er wurde beschuldigt, das Gesetzt gebrochen zu haben.
945181	Er soll Millionär sein.
1863255	In letzter Zeit regnet es dauernd.
936361	Ich fühle mich immerzu schläfrig.
449875	Ich habe immer Hunger.
380793	Sein Garten ist ein Kunstwerk.
603848	Ich interessiere mich nicht für moderne Kunst.
1488292	Kabuki ist eine alte japanische Kunst.
578434	Wo ist die nächste Kunstgalerie?
356568	Ich habe einen Hund und zwei Katzen.
935878	Ich habe dem Hund zu fressen gegeben.
331658	Eine Katze hat neun Leben.
618954	Ich habe eine Katze und einen Hund.
342808	Sie sind nicht alle anwesend.
866919	Hast du den Unterschied zwischen diesen zwei Fotos entdeckt?
345393	Hast du einen Fotoapparat?
1599934	Dick reichte mir das Foto.
349956	Papa hat einen Fotoapparat gekauft.
593364	Erkennt ihr den Mann auf diesem Foto?
578188	Heute ist Sonntag.
959952	Halte nächsten Sonntag frei.
396186	Gestern war Sonntag, nicht Samstag.
5269196	Der Montag folgt auf den Sonntag.
1286208	Lucy spielt gerne Tennis.
812576	Jane spielt auch Tennis.
522631	Ich spiele Tennis.
533476	Ich mag Tennis.
341707	Tennis ist mein Lieblingssport.
411076	Ich werde Tennis spielen.
444442	Sie spielt gerne Tennis.
452097	Ich beende gerade die Hausaufgaben.
404228	Du denkst zu viel.
1466898	Überleg es dir!
562356	Ich glaube, dass das stimmt.
341654	Vor Gebrauch schütteln.
597307	Picasso ist ein berühmter Künstler.
563352	Meine Schwester ist berühmt.
365821	Detroit ist berühmt für seine Automobilindustrie.
357790	Er ist in Tokyo.
2973208	Ich bin aus Tokio.
450006	Der Taifun traf auf Tokio.
505966	Ich wohne in Tokyo.
341518	Mein Bruder lebt in Tokyo.
931243	Er hat einen Bruder in Tokio.
465597	Ich wurde in Osaka geboren.
139166	Ich bin ein Mann.
1601774	Heute ist mein Tag.
352999	Heute ist es kalt.
1497833	Ich bin heute Morgen zu spät zur Schule gekommen.
562377	Hast du eine Briefmarke auf den Umschlag geklebt?
340920	Wer hat dieses Buch geschrieben?
582667	Es ist ein Buch.
341392	Einzel- oder Doppelzimmer?
4430301	Sie versteht Französisch.
631079	Er spricht auch Französisch.
444037	Sie spricht Französisch.
880681	Ich bin aus Frankreich.
402516	Sie lehrt uns Französisch.
484262	Französisch ist ihre Muttersprache.
620755	Er spricht weder Englisch noch Französisch.
2224656	Ich will schwimmen lernen.
852	Es ist nie zu spät zum Lernen.
344438	Leichter gesagt als getan.
350195	Es ist leicht, 5 zu 10 zu addieren.
782070	Es ist einfacher, als ich dachte.
816179	Es ist eine zu leichte Aufgabe für ihn.
340426	Ich höre Radio.
352028	Sie schaltete das Radio ab.
427502	Das Radio ist kaputt.
397524	Das Radio ist ausgeschaltet.
677048	Das Radio ist eine großartige Erfindung.
413174	Was kostet dieses Radio?
773610	Wer schrieb Hamlet?
357125	Wer hat das Telefon erfunden?
931239	Das ist eine Puppe.
341588	Wo ist meine Brille?
341589	Tracy hat ihre Brille verloren.
439373	Ohne Brille kann ich nicht lesen.
359643	Ich suche meine Brille.
412211	Unsere Schule ist 80 Jahre alt.
442436	Ich bin 19.
1800008	Ich bin achtzehn Jahre.
948479	Carole lernt seit drei Jahren Spanisch.
932463	Japan ist ein Inselstaat.
871	Aus welchem Land kommst du?
568382	Japan ist ein reiches Land.
395149	Diese Blume riecht gut.
359044	Mary hat eine Blume in der Hand.
1810622	Auf dem Tisch befindet sich eine Blume.
562386	Der Himmel war wolkenlos.
633315	Kann ich von hier nach London telefonieren?
443996	Er hat einen Brief geschrieben.
522487	Ich spreche gut Japanisch.
645768	Ich kenne seine Adresse.
589889	So kann ich nicht leben.
592196	Das ist leider wahr.
721866	Es kann nicht wahr sein.
586941	Schlechte Nachrichten verbreiten sich schnell.
1046918	Das hier ist Japan.
340831	Bill war in Japan.
360923	Ich lebe in Japan.
344961	Ich komme aus Japan.
