374464	Sono un uomo.
374469	Oggi sono fortunato.
374472	Fa freddo oggi.
374492	Stamattina sono arrivato in ritardo a scuola.
374493	Hai messo un francobollo sulla busta?
374525	Chi ha scritto questo libro?
374526	È un libro.
374529	Camera singola o doppia?
374538	Capisce il francese.
374539	Parla anche francese.
374540	Parla francese.
374543	Sono francese.
374546	Lei ci insegna il francese.
374550	Il francese è la sua lingua madre.
374556	Non parla né inglese né francese.
374574	Voglio imparare a nuotare.
374579	Non è mai troppo tardi per imparare.
374584	Più facile a dirsi che a farsi.
374585	È facile sommare 5 a 10.
374587	È più facile di quello che credevo.
374588	È un compito troppo facile per lui.
374590	Ascolto la radio.
374595	Spense la radio.
374596	La radio è rotta.
374598	La radio è spenta.
374605	La radio è una grande invenzione.
374610	Quanto costa questa radio?
374613	Chi ha scritto Amleto?
374615	Chi ha inventato il telefono?
374616	Quella è una bambola.
374617	Dove sono i miei occhiali?
374618	Tracy ha perso i suoi occhiali.
374619	Non riesco a leggere senza occhiali.
374621	Sto cercando i miei occhiali.
374684	La nostra scuola ha ottant'anni.
374685	Ho diciannove anni.
374689	Ho diciotto anni.
374695	Carole studia lo spagnolo da tre anni.
375008	Il Giappone è un paese insulare.
375009	Da che paese vieni?
375018	Il Giappone è un paese ricco.
375024	Questo fiore ha un buon profumo.
375025	Mary ha un fiore in mano.
375027	C'è un fiore sulla tavola.
375028	C'è un fiore sul tavolo.
375031	Non c'era una nuvola in cielo.
375049	Posso chiamare Londra da qui?
375117	Lui ha scritto una lettera.
375231	Parlo bene il giapponese.
375232	Conosco il suo indirizzo.
375237	Non posso vivere così.
375240	È sfortunatamente vero.
375241	Non può essere vero.
375246	Le cattive notizie viaggiano velocemente.
375247	Questo è il Giappone.
375248	Bill era in Giappone.
375249	Vivo in Giappone.
375250	Vengo dal Giappone.
375267	Voleva andare al mare.
375272	Andrò al mare domani, se fa bel tempo.
375277	Vedete una barca all'orizzonte?
375297	Ho una famiglia.
375304	La sua famiglia è molto grande.
375326	Sì, due.
375334	Hai due fratelli.
375335	Hai due fiori.
375337	Due gelati, per favore.
375345	Roma è in Italia.
375354	Ci vediamo verso le 7.
375380	Nessuno lo può capire.
375386	Non ha visto nessuno.
375394	È venuto di persona.
375397	Nessuno abita in questa casa.
375399	Non parlare a nessuno del nostro piano.
375430	Ai conigli piace mangiare le carote.
375457	Mio padre adora la pizza.
375600	Bob è diventato un ingegnere.
375603	Bob mi ha aiutato.
375606	Sì, Bob mi ha aiutato.
375616	Ho visto Bob stamattina.
375621	Sono d'accordo con voi.
375622	Sono d'accordo con te.
375625	Non sono d'accordo con te.
375626	Non sono d'accordo con voi.
375634	Andrai con Tom?
375638	Parla inglese.
375645	Parla troppo velocemente.
375656	Lei parla molto.
375661	Parlo inglese tutti i giorni.
375662	Parla perfettamente il russo.
375670	Conosco il ragazzo.
375673	Ogni ragazzo ha una bicicletta.
375677	Il ragazzo ha sete.
375679	Avevo fame e sete.
375681	Ha sete di celebrità.
375690	Ho riparato la bicicletta ieri.
375691	Mio padre va a lavorare in bici.
375692	Quanto costa quella mountain bike?
375694	Il buio è l'assenza di luce.
375699	Hanno la stessa età.
375787	Questo ragazzo ha i capelli neri.
375790	Mi sono fatto tagliare i capelli dal parrucchiere.
375843	Questa sedia è brutta.
376155	Sto leggendo un romanzo di Sidney Sheldon.
376158	Vive come se fosse un milionario.
376172	Dove sei?
376179	Posso leggere senza occhiali.
376180	Jane preferisce i cani ai gatti.
376195	Tom abita con suo zio adesso.
376197	Quanti giorni ci vogliono di solito per arrivarci?
376198	C'è un ospedale nelle vicinanze.
376530	Mio zio vive a Londra.
376531	È mio zio.
376538	Mio zio abita vicino alla scuola.
376539	Mio zio mi ha dato un libro.
376541	Mia zia ha tre bambini.
376547	Bill ha scritto la lettera.
376548	Ho ricevuto la tua lettera.
376549	Ho ricevuto la vostra lettera.
376552	Chi ha scritto questa lettera?
376553	Chi ha scritto una lettera?
376557	La lettera la rese triste.
376559	Ha scritto una lettera.
376568	La primavera è arrivata.
376574	Preferisco la primavera all'autunno.
376577	Il computer è nuovo.
376579	Ho un computer.
376587	Ho solo un piccolo giardino.
376591	Questo uccello non può volare.
376594	Sei una bellissima farfalla.
376595	Ho catturato una bellissima farfalla.
376597	Questa mela è dolce.
376598	Chi ha rubato la mela?
376606	Non so.
376629	Abbiamo trovato una tartaruga in giardino.
376632	Possiamo avere una forchetta?
376638	Potrei avere una tazza di tè?
376641	Posso avere questa arancia?
376644	Mi piacerebbe avere una macchina.
376652	Posso avere più latte?
376656	Mi ricordo di averla vista.
376662	Preferirei prendere del tè che del caffè.
376691	Ci sono troppe cose da fare!
376692	Mi piacerebbe vederti prima di partire per l'Europa.
376697	La vita di campagna è più sana della vita di città.
376708	Taro è morto due anni fa.
377099	Stanotte pioverà.
377112	Sono in ritardo a causa della pioggia.
377113	Sono in ritardo per la pioggia.
377115	La pioggia mi ha impedito di uscire.
377126	La pioggia non deprime le persone che amano leggere.
377127	La pioggia non deprime le persone a cui piace leggere.
377129	Il pic-nic è stato annullato a causa della pioggia.
377144	Mia madre è una professoressa.
377152	Mia madre è sempre occupata.
377164	Mia madre non parla inglese.
377166	Era accompagnata da sua madre.
377171	Mia madre è in cucina.
377185	Quanti anni ha Tony?
377189	Quanti anni ha?
377190	I miei genitori sono anziani.
377195	Ho incontrato i tuoi genitori ieri.
377216	Il cane è morto.
377217	Ha un cane.
377220	Un cane ha quattro zampe.
377228	Questo cane corre molto velocemente.
377229	Il cane mi seguì.
377230	Ha paura del cane.
377231	Sentì il cane abbaiare.
377249	È molto malato.
377251	È molto onesto.
377255	Sembra molto contento.
377264	Sono stanco ora.
377267	No, sono stanco.
377273	Ero molto stanco oggi.
377280	Apri la finestra.
377299	Posso aprire la finestra?
377545	Qual è la tua opinione?
377548	Il giornale riflette l'opinione pubblica.
377556	Ogni studente ha espresso la sua opinione.
377557	La sua opinione era senza importanza.
377563	Non ne ho idea.
377565	È una buona idea!
377570	La scatola è quasi vuota.
377588	La plastica non brucia facilmente.
