4437	avere perdere il mio portafoglio .
4438	io essere d' accordo .
4439	non c'è amore sprecare .
4440	il vita essere quello che ti succedere mentre essere impegnare a fare altro progetto .
4441	non desiderare essere il stesso che avere .
4442	essere molto sexy .
4443	lasciare stare !
4444	quanto anno avere ?
4445	come ti essere venire in mente questo stupido idea ?
4447	il conto , per favore .
4448	mi fare male il testa .
4449	dove si potere telefonare ?
4450	vi dovere confessare che russo .
4451	stasera andare in chiesa .
4452	come stare ? avere fare un buon viaggio ?
4453	non mi sentire bene .
4454	chiamare il polizia !
4455	essere troppo caro !
4456	il mio scarpa essere troppo piccolo , ne avere bisogno di nuovo .
4457	non chiedere cosa pensare . chiedere cosa fare .
4458	morire di fame !
4459	essere sposare e avere due bambino .
4460	lo vedere raramente .
4461	volere studiare a Parigi .
4462	non sapere chi essere io .
4463	perché non mangiare il verdura ?
4464	mi spoglio .
4465	il auto si essere schiantare contro il muro .
4466	volere essere potere .
4467	chi cercare trovare .
4468	Roma non essere fare in un giorno .
4469	essere essere|stare il giorno più bello del mio vita .
4470	non capire il tedesco .
4471	avere prendere il mio decisione .
4472	ti dare il mio parola .
4473	sei il grande amore del mio vita .
4474	avere un papa .
4475	trovare molto interessante il lingua straniero .
4476	non mi piacere imparare il verbo irregolare .
4477	prendere un libro e leggere !
4478	affrontare il vita sorridere !
4479	mi fare sognare .
4480	non stare più in me dal gioia .
4481	ormai essere un uomo .
4482	il vacanza essere finire ora .
4483	avere paura di cadere .
4484	essere di rigore il abito da sera .
4485	essere il puro verità .
4486	fare freddo .
4488	avere ragione .
4489	l' avere fare apporre !
4490	non gli avere dire nullo ?
4491	mi avere fare perdere il testa .
4492	sei il mio tipo .
4493	sei irresistibile .
4494	mi potere ritelefonare più tardo , per favore ?
4495	con chi parlare ?
4496	il accetto , ma c'è un se .
4497	il vita essere bello !
4498	non essere bene sapere quando qualcosa di sgradevole accadere , per esempio che si andare dal dentista o in Francia .
4499	avere vincere il battaglia .
4500	avere cominciare a studiare cinese il settimana scorso .
4501	Aaah ! ! il mio computer essere rompere !
4502	il mio genitore rinnegare mio fratello se scoprire che essere gay .
4503	mi piacere molto il mio lavoro .
4504	ti avere sognare .
4505	per un momento avere pensare che essere impazzire .
4506	quanto panino rimanere ?
4507	volere una caramella .
4508	non mi piacere il scuola .
4509	essere scomparire senza lasciare traccia .
4510	avere dovere rifiutare una proposta così ingiusto .
4511	il essenza del matematica essere il libertà .
4513	il essenza del libertà essere il matematica .
4514	essere orgoglioso di fare parte di questo progetto .
4515	dove vaio ?
4516	avere una faccia da funerale .
4517	essere impossibile .
4518	continuare a non piacere cavaliere , Tonelli e Fubini ... e domani avere già il mio esame orale di analisi .
4519	a questo ora , c'è un traffico incredibile .
4520	volere recuperare il mio oggetto di valore .
4521	sapere per caso dove avere mettere il mio chiave ?
4522	pensare che essere un bene che il libro esistere ancora , però mi fare venire voglia di dormire .
4523	si rivolgere al mio collega .
4524	il dossier essere essere|stare inviare al Ministero .
4525	essere coraggioso solo a parola .
4526	ti aspettare davanti al porta .
4527	avere con te una matita ?
4528	di chi essere ?
4529	da quando Mario mi avere mentire , non gli rivolgere più il parola .
4531	non essere affare suo .
4532	prendere il tuo roba e andare .
4534	essere fuori pericolo .
4535	non me lo fare dire due volta .
4536	mettere giù il mano !
4537	il hacker scovare nuovo maniera per intrufolare nel rete privato o pubblico .
4538	per via del nebbia il aereo essere essere|stare dirottare su Monaco .
4539	ridere bene chi ridere ultimo .
4540	quanto primo tanto meglio .
4541	non essere del tutto esatto .
4542	non dimostrare il suo età .
4543	ti piacere il rap ?
4546	da te proprio non me l' aspettare .
4547	aspetto da ora .
4548	qui cascare il asino .
4549	non lo conoscere .
4550	questo film mi essere piacere .
4551	non importare .
4552	non mi importare .
4553	stare per uscire quando squillare il telefono .
4554	guardare bene . ora ti mostrare come si fare .
4555	andare ogni mattina a fare il spesa .
4556	il parola essere d' argento ma il silenzio essere d' oro .
4558	il questione si essere risolvere da solo .
4559	questo discorso non mi piacere .
4561	essere opinione completamente opposto .
4563	non essere affatto convincere .
4564	perché volere partire oggi ?
4565	andare a prendere il macchina .
4566	essere troppo bello per essere vero .
4567	assioma di cola : il somma del intelligenza sul Terra essere costante ; il popolazione essere in aumento .
4568	meglio tardo che mai .
4570	tale padre , tale figlio .
4571	peccare confessare , mezzo perdonare .
4572	finché c'è vita , c'è speranza .
4573	non l' avere fare apporre .
4574	tutto il strada portare a Roma .
4575	il ora del mattino avere il oro in bocca .
4576	il mondo essere fare a scala , chi le scendere e chi il sala|sale .
4577	tutto gusto essere gusto .
4578	non si potere cantare e portare croce .
4579	chi non combattere non riportare vittoria .
4582	di notte tutto il gatto essere grigio .
4585	insegnare come si fare .
4587	il voce del innocenza non falla .
4588	nessun|nessuna nuovo , buono nuovo .
4591	il stato non avere sapere rispondere al aspettativa del cittadino .
4592	me l' aspettare !
4593	non mi aspettare niente da te .
4594	aspettare in sala d' attesa .
4595	perché dal importanza a questo incidente ?
4596	attento , signora|signore , essere scivoloso !
4597	non c'è alcun dubbio .
4598	non c'è nessuno soluzione .
4599	non sapere che bere tanto .
4601	ti stare bene .
4602	volere un succo di frutta ?
4603	essere una persona perbene .
4607	amore dare per mercede gelosia e rotta fede .
4608	non c'era anima vivo .
4609	lontano dal occhio , lontano dal cuore .
4610	il muro avere orecchio .
4611	faccia come se essere a casa suo .
4612	se non essere vero , essere ben trovare .
4613	non potere dire il contrario .
4615	non ne volere più .
4616	essere venire più volto .
4617	ci si domandare perché .
4619	andare a fare il bagno .
4620	essere partire con il pioggia , però essere arrivare con il sole .
4622	mangiare troppo si ingrassare .
4623	non sapere se l' avere fare per me .
4624	ti piacere venire ?
4626	essere venire volentieri , ma essere in vacanza .
4627	credere essere vero .
4628	ecco il città di cui ti parlare .
4629	ecco il ragazzo a cui pensare .
4630	ciao , ti volere solo fare sapere che il tuo problema essere risolvere .
4631	essere andare bere una birra con del amico .
4632	essere saltare dal finestra .
4633	ieri ci essere divertire .
4634	avere litigare .
4635	avere mangiare del caviale .
4636	essere cambiare molto dal ultimo volta .
4637	questo coltello mi essere servire molto .
4638	avere sbagliare chiave .
4641	accetto carta di credito ?
4642	il porto subito il conto .
4643	ecco il resto .
4644	pagare a mezzo assegno .
4645	avere lasciare il mancia ?
4646	non dimenticare il scontrino .
4647	mi dispiacere , non avere spicciolo .
4648	il situazione essere ancora cattivo di quanto credere .
4649	il peggio dovere ancora venire .
4650	non sapere nemmeno il perché .
4651	mi scusare , avere sbagliare numero .
4652	volere che tu mi dire il verità .
4653	essere arrivare proprio quando uscire .
4655	a chi lo dire !
4656	chi venire con me ?
4657	volere sapere chi venire con noi .
4658	Firenze essere il città più bello d' Italia .
4660	avere fare del buono acquisto .
4661	avere incontrare del persona simpatico .
4662	avere parlare a del amico .
4663	il film essere cominciare al @ord@
4665	il film essere durare @card@ ora .
4666	essere contento di rivedere .
4667	essere cambiare molto .
4668	colorare che lo conoscere lo apprezzare .
4669	dimmi quello che essere succedere .
4670	non fare altro che piangere .
4671	essere ragazza serio .
4672	come sei bello !
4673	ci essere tanto museo quanto chiesa .
4676	essere più difficile di quello che pensare .
4677	mi avere dire che essere andare a Venezia .
4678	chi essere costoro ?
4679	ci volere @card@ minuto per andare al stazione .
4680	ce l' avere fare !
4681	il verme si contorcere .
4682	non essere d' accordo con lui .
4683	il spirito essere forte , ma il carne essere debole .
4684	C'è parecchio da fare , desiderare aiuto ?
4685	mi parere che il treno essere in ritardo .
4687	avere sapere il notizia leggere il giornale .
4689	chiedere a Trang se uscire stasera .
4690	chi l' avere dire ? essere assolutamente falso !
4691	quando essere bambino , passare ora a leggere da solo in camera mio .
4692	chiudere il porta uscire .
4693	ah ! se essere ricco , mi comprare una casa in Spagna .
4694	sperare che potere venire ! mi piacere vedere .
4698	lasciare perdere . non ne valere il pena .
4699	chi non lavorare non avere diritto di mangiare .
4700	mangiare molto stasera e quindi sperare che tu non sia a dieta .
4701	avere nevicare tutto il notte .
6083	ci vedere più presto ?
119812	ciao , Tom .
119949	in città , il limite di velocità essere di @card@ km / h .
335153	io insegnare .
335154	avere riso .
338448	cosa ?
338694	avere una domanda .
338709	fare caldo oggi .
340254	il Shitennouji essere il più antico tempio del Giappone .
340651	essere molto romantico !
340681	non conoscere quello canzone .
340888	molto romantico !
341619	Karin essere austriaco .
341627	il Torre pendente di Pisa essere più alto del chiesa .
341629	perché non gli portare una bottiglia di vino ?
341631	avere molto amico .
341641	tu cercare il tuo chiave .
341644	stasera andare a ballare .
341646	diecimila più cinquemilacinquecento fare quindicimilacinquecento .
341656	non dovere mangiare troppo gelato e troppo spaghetto .
342133	mi chiamare Andrea .
342137	a Nara ci essere molto cervo !
342139	non ci potere credere !
350268	questo fiume essere tre volta più lungo del altro .
350270	essere arrivare prima del solito .
350280	cercare di risolvere il problema ad ogni costo .
350283	era tutt' altro che robusto .
350292	lei aprire il finestra .
350296	sapere suonare il chitarra .
350304	il ladro presa il borsa dal suo mano .
350311	potere spedire questo lettera per me ?
350317	l' avere conoscere in Francia .
350327	in caso di ritardo nel consegna , avere una speciale assicurazione sul ritardo .
350329	essere molto carino da parte tuo .
350331	si fare male cadere .
350332	meglio .
350346	mio nonno non potere camminare senza bastone .
350348	un passaporto essere una cosa senza il quale non potere andare in un paese straniero .
350351	il tre vicino si aiutare il un il altro .
350360	non essere riuscire a mettere in contatto con lui .
350361	mostrare il giornale di oggi .
350362	di solito mio padre tornare a casa al sei .
350365	il pesce essere animale a sangue freddo .
350371	come da tuo richiesta , allegare una mio foto .
350372	in caso tu venire licenziare , cosa fare per primo cosa ?
350377	John essere bravo a scacco .
350382	passare il vacanza al mare .
350383	avere fare soltanto @card@ punto al test .
350387	il suo sorriso la tranquillizzare .
350393	buon per te .
350396	il insegnante mi fare ripetere il frase .
350397	non fare niente di male .
350398	che ne dire di andare a vedere un film sabato ?
350408	Londra essere una città così grande che il visitatore dovere usare bus e metropolitana per muovere .
350420	non c'è niente di cui preoccupare .
350429	tale incidente essere piuttosto comune .
350448	avere trovare il libro molto interessante .
350451	questo stanza essere venti piede per ventiquattro .
350453	il ragazza non avere paura , ma il ragazzo sì .
350458	mai avere pensare di incontrare qua .
350465	ogni volta che leggere questo libro , trovare qualcosa di nuovo .
350467	in generale , si sapere poco di equazione differenziale non lineare del secondo ordine .
350468	questo radio non funzionare .
350471	non credere nel esistenza di Dio .
350488	avere trovare un vero affare .
350502	se avere avere abbastanza soldo , avere comprare il borsa .
350503	potere vincere il proprio paura .
350534	fare entrare .
350538	che ne dire di mangiare fuori stasera tanto per cambiare ?
350554	essere un gatto quello ?
350563	ti ricordare ?
350564	riconoscere il uomo in questo foto ?
350568	non parlare con il bocca pieno .
350569	essere al secondo anno del scuola medio il scorso anno , vero ?
350588	non avere niente a che fare con ciò .
350600	per favore , dimmi cosa dovere fare in questo situazione .
350606	il suo scarpa essere marrone .
350611	fare meglio a portare il ombrello .
350612	mio padre non mangiare molto frutta .
350618	quando osservare il mare mi sentire calmo .
350625	nuotare una volta a settimana .
350630	il mio insegnante di inglese mi avere consigliare di leggere questo libro .
350631	parlare come se avere già leggere il libro .
350632	tutto il cane essere vivo .
350731	essere tutto d' accordo con te .
350741	non potere avere dire una bugio .
350750	avere bisogno del tuo aiuto .
350763	non mi piacere il bambino viziato .
350781	il ferrovia si dividere in due dopo il ponte .
350792	essere sorprendere di vedere .
350796	avere dormire nove ora .
350800	mi dispiacere avere fare attendere a lungo .
350805	rispondere di sapere nuotare bene .
350837	che ne dire di un' altro tazza di caffè ?
350842	potere fare qualcosa per aiutare ?
350843	spiegare il motivo del suo ritardo .
350844	fare sapere il tuo nuovo indirizzo .
350850	sapere parlare bene il spagnolo .
350856	non si potere costruire casa in questo zona .
350910	il segretaria mettere il lettera nel busta .
350917	il capitale del Brasile essere Brasilia .
350918	scoppiare a ridere quando mi vedere .
350922	vedere doppio .
350929	il capo ci ordinare di lavorare da mattina a sera .
350930	essere andare in Svizzera .
350934	il treno non essere ancora arrivare .
350942	Ummm . non avere idea di come rispondere al domanda del insegnante .
350950	volere smettere di piovere .
350951	non piangere sul latta|latte versato .
350954	che fare ?
350961	essere amico per sempre .
350978	se avere abbastanza soldo , potere andare al estero .
350982	avere cambiare indirizzo il scorso mese .
350988	il tuo successo dipendere dal tuo impegno .
350989	mio figlio essere alto quanto me adesso .
350990	quello non succedere .
350994	Ken dovere correre veloce .
350998	quanto ragazzo ci essere in classe tuo ?
351007	ti avere chiedere se volere un passaggio .
351017	essere il primo a salire sul bus .
351071	arrivare a Kyoto domani .
351072	poeta come Toson e Hakushu essere raro .
351085	C'è un parcheggio ?
351095	errore mio .
351099	sei sul treno sbagliato .
351123	non avere scuola oggi .
351129	questo scarpa essere così stringere che non riuscire a mettere .
351135	volere viaggiare con te .
351136	mi dare un passaggio per il stazione ?
351137	non lavorare più qua .
351139	non sapere se tu stare dire il verità o no .
351140	tornare per il sei .
351142	il treno partire in ritardo .
351146	il aereo decollare da Narita al @card@ del mattino .
351149	cercare il parola nel dizionario .
351151	salvare il bambino mettere a rischio il proprio vita .
351162	mi piacere andare in treno .
351264	mio fratello mangiare il doppio di me .
351661	avere prendere il tuo ombrello per sbaglio .
351824	Tom stare suonare il violino adesso .
353213	fumare @card@ sigaretta al giorno .
353409	non parlare giapponese .
353414	se avere più soldo , potere traslocare in una casa più grande .
353415	il nostro insegnante ci dare molto compito .
353416	avere risolvere il problema , non senza difficoltà .
353434	in autunno il foglia cambiare colore e cadere .
353435	potere prestare il libro ?
353436	senza offesa .
353438	Lucy venire dal America .
353440	quello bambino lì essere il fratello di Tom .
354233	martedì essere essere|stare sicuramente freddo .
357983	quanto anno avere quello cane ?
358298	che peccare !
359407	questo essere tutto quello che potere fare per te .
359408	anche Bob sapere guidare il macchina .
359412	lui essere molto alto .
359418	il problema essere nel motore .
359432	non volere più mentire .
359438	un poeta guardare il mondo come un uomo guardare una donna .
359449	il bocciolo cominciare a schiudere .
359451	il suo nome ci essere essere|stare dare dal Sig . Hayashi del Keyo Steel Corporation .
359454	appena mi avere vedere , avere cominciare a piangere .
359460	il inglese non essere facile da imparare per lui .
359476	vaffanculo !
361901	che cosa legge ?
361907	avere decidere dove andare in vacanza ?
365719	piovere di sicuro .
365720	ci potere portare al British Museum ?
367940	essere vegetariano .
367956	essere vegetariano .
367967	non mangiare né carne , né pesce , niente frutto di mare , né brodo di origine animale .
370099	Dov'è il elenco telefonico ?
373325	come andare ?
373409	Dave non ritornare mai più a scuola .
373481	fare come credere .
373489	mio madre cucina bene .
373494	avere agire saggiamente .
373495	avere un cane .
373497	avere vedere un cane .
373504	non avere un gatto .
373505	qual essere il tuo chitarra ?
373512	Jiro avere fare uno schizzo del monte Fuji .
373513	questo bambola avere del occhio grande .
373521	molto scienziato avere il reputazione di essere eccentrico .
373525	essere uno studente ?
373526	essere uno studente .
373528	essere uno studente universitario .
373645	piovere oggi ?
373653	Betty uccisa suo madre .
373661	mio madre parlare lentamente .
373667	conoscere bene il città .
373675	abito in una grande città .
373676	andare spesso in città il domenica .
373683	volere una mappa del città .
373686	Nara essere una città molto vecchio .
373702	avere trovare questo ristorante per caso .
373703	questo scuola essere essere|stare fondare nel @ord@
373713	il uniforme essere divergere da scuola a scuola .
373714	il uniforme variare da scuola a scuola .
373718	Dov'è il tuo scuola ?
373733	avere dimenticare il suo nome .
373736	avere un sogno .
373742	ecco il treno .
373751	tutto amare il musica .
373754	mi piacere il jazz .
373765	avere un altro figlio .
373767	suo figlio essere un genio .
373770	nevicare .
373784	no problem .
373794	il spagnolo essere il suo lingua madre .
373796	non parlare il nostro lingua .
373799	che lingua parlare in Corea ?
373809	il suo parola essere legge .
373811	il piacere il gioco di parola .
373814	non avere dire una parola .
373820	suonare il piano .
373832	ci vedere domenica al tre .
373842	il nostro impresa avere il progetto di costruire una nuovo fabbrica chimico in Russia .
373843	il nostro compagnia volere prendere parte in questo progetto di ricerca .
373851	volere questo libro .
373855	non avere zucchero .
373856	passare il sala|sale , per favore .
373857	usare il dizionario per trovare il significato del parola .
373858	il sala|sale essere necessario per cucinare .
373860	il sala|sale essere vendere a peso .
373867	l' avere incontrare quando essere a Parigi .
373872	avere fare un errore .
373873	ammettere il mio errore .
373877	chiunque potere fare del errore .
373883	non capire .
373888	parlare inglese essere utile .
373930	dare il libro .
373931	Dov'è il libro ?
373934	questo libro essere nuovo .
373936	questo libro essere pesante .
373937	questo libro essere mio .
373947	Mary si interessare di politica .
373956	il libertà non essere gratuito .
373957	essere libero .
373962	essere libero ora .
373963	essere libero oggi .
373966	essere libero questo fine settimana ?
373998	l' avere pagare il settimana scorso .
374002	quanto sei alto ?
374004	tuo padre essere alto .
374006	essere alto .
374037	buon fine settimana .
374040	domani essere il mio compleanno .
374041	avere festeggiare il suo compleanno .
374042	domani essere il suo compleanno .
374043	il mio compleanno essere in novembre .
374044	il mio compleanno cadere di domenica .
374048	oggi essere il mio sedicesimo compleanno .
374049	fra poco essere il mio compleanno .
374056	il treno essere arrivare in tempo .
374057	il treno essere già partire .
374062	aggiungere una frase di esempio .
374108	cosa ne pensare del suo comportamento ?
374182	essere sottomettere al legge del natura .
374183	essere essere|stare accusare di avere violare il legge .
374185	dire che essere milionario .
374186	ultimamente piovere sempre .
374189	mi sentire sempre assonnare .
374197	avere sempre fame .
374203	il suo giardino essere un' opera d' arte .
374205	il arte moderno non mi interessare .
374206	il kabuki essere un' antico arte giapponese .
374207	Dov'è il galleria d' arte più vicino ?
374209	avere un cane e due gatto .
374212	avere dare da mangiare al cane .
374223	un gatto avere nove vita|vite .
374225	avere un gatto e un cane .
374234	non essere tutto presente .
374245	avere scoprire il differenza fra questo due foto ?
374247	avere una macchina fotografico ?
374249	Dick mi passare il foto .
374275	papà avere comprare una macchina fotografico .
374283	riconoscere il uomo in questo foto ?
374299	oggi essere domenica .
374302	tenere libero domenica prossimo .
374308	ieri essere domenica , non sabato .
374309	il lunedì seguire il domenica .
374319	a Lucy piacere giocare a tennis .
374322	anche Jane giocare a tennis .
374326	gioco a tennis .
374328	mi piacere il tennis .
374329	il tennis essere il mio sport preferito .
374331	andare a giocare a tennis .
374333	adorare giocare a tennis .
374391	stare finire il compito .
374400	tu pensare troppo .
374401	pensare .
374403	pensare che essere vero .
374407	agitare prima del uso .
374417	Picasso essere un artista famoso .
374420	mio sorella essere famoso .
374426	Detroit essere famoso per il suo industria di automobile .
374432	essere a Tokyo .
374434	essere di Tokyo .
374435	il tifone avere colpire Tokyo .
374436	vivo a Tokyo .
374437	mio fratello vivo a Tokyo .
374441	avere un fratello che vivo a Tokyo .
374454	essere nascere a Osaka .
374464	essere un uomo .
374469	oggi essere fortunato .
374472	fare freddo oggi .
374492	stamattina essere arrivare in ritardo a scuola .
374493	avere mettere un francobollo sul busta ?
374525	chi avere scrivere questo libro ?
374526	essere un libro .
374529	camera singolo o doppio ?
374538	capire il francese .
374539	parlare anche francese .
374540	parlare francese .
374543	essere francese .
374546	lei ci insegnare il francese .
374550	il francese essere il suo lingua madre .
374556	non parlare né inglese né francese .
374574	volere imparare a nuotare .
374579	non essere mai troppo tardo per imparare .
374584	più facile a dire che a fare .
374585	essere facile sommare @card@ a @ord@
374587	essere più facile di quello che credere .
374588	essere un compito troppo facile per lui .
374590	ascolto il radio .
374595	spegnere il radio .
374596	il radio essere rompere .
374598	il radio essere spegnere .
374605	il radio essere una grande invenzione .
374610	quanto costare questo radio ?
374613	chi avere scrivere Amleto ?
374615	chi avere inventare il telefono ?
374616	quello essere una bambola .
374617	dove essere il mio occhiale ?
374618	Tracy avere perdere il suo occhiale .
374619	non riuscire a leggere senza occhiale .
374621	stare cercare il mio occhiale .
374684	il nostro scuola avere ottant'anni .
374685	avere diciannove anno .
374689	avere diciotto anno .
374695	carola studiare il spagnolo da tre anno .
375008	il Giappone essere un paese insulare .
375009	da che paese venire ?
375018	il Giappone essere un paese ricco .
375024	questo fiore avere un buon profumo .
375025	Mary avere un fiore in mano .
375027	C'è un fiore sul tavola .
375028	C'è un fiore sul tavolo .
375031	non c'era una nuvola in cielo .
375049	potere chiamare Londra da qui ?
375117	lui avere scrivere una lettera .
375231	parlare bene il giapponese .
375232	conoscere il suo indirizzo .
375237	non potere vivere così .
375240	essere sfortunatamente vero .
375241	non potere essere vero .
375246	il cattivo notizia viaggiare velocemente .
375247	questo essere il Giappone .
375248	Bill essere in Giappone .
375249	vivo in Giappone .
375250	venire dal Giappone .
375267	volere andare al mare .
375272	andare al mare domani , se fa bel tempo .
375277	vedere una barca al orizzonte ?
375297	avere una famiglia .
375304	il suo famiglia essere molto grande .
375326	sì , due .
375334	avere due fratello .
375335	avere due fiore .
375337	due gelato , per favore .
375345	Roma essere in Italia .
375354	ci vedere verso il @ord@
375380	nessuno lo potere capire .
375386	non avere vedere nessuno .
375394	essere venire di persona .
375397	nessuno abitare in questo casa .
375399	non parlare a nessuno del nostro piano .
375430	al coniglio piacere mangiare il carota .
375457	mio padre adorare il pizza .
375600	Bob essere diventare un ingegnere .
375603	bob mi avere aiutare .
375606	sì , Bob mi avere aiutare .
375616	avere vedere Bob stamattina .
375621	essere d' accordo con voi .
375622	essere d' accordo con te .
375625	non essere d' accordo con te .
375626	non essere d' accordo con voi .
375634	andare con Tom ?
375638	parlare inglese .
375645	parlare troppo velocemente .
375656	lei parlare molto .
375661	parlare inglese tutto il giorno .
375662	parlare perfettamente il russo .
375670	conoscere il ragazzo .
375673	ogni ragazzo avere una bicicletta .
375677	il ragazzo avere seta|sete .
375679	avere fame e seta|sete .
375681	avere seta|sete di celebrità .
375690	avere riparare il bicicletta ieri .
375691	mio padre andare a lavorare in bici .
375692	quanto costare quello mountain bike ?
375694	il buio essere il assenza di luce .
375699	avere il stesso età .
375787	questo ragazzo avere il capello nero .
375790	mi essere fare tagliare il capello dal parrucchiera|parrucchiere .
375843	questo sedia essere brutto .
376155	stare leggere un romanzo di Sidney Sheldon .
376158	vivo come se essere un milionario .
376172	dove sei ?
376179	potere leggero senza occhiale .
376180	Jane preferire il cane al gatto .
376195	Tom abitare con suo zio adesso .
376197	quanto giorno ci volere di solito per arrivare ?
376198	C'è un ospedale nel vicinanza .
376530	mio zio vivo a Londra .
376531	essere mio zio .
376538	mio zio abitare vicino al scuola .
376539	mio zio mi avere dare un libro .
376541	mio zia avere tre bambino .
376547	Bill avere scrivere il lettera .
376548	avere ricevere il tuo lettera .
376549	avere ricevere il vostro lettera .
376552	chi avere scrivere questo lettera ?
376553	chi avere scrivere una lettera ?
376557	il lettera il resa triste .
376559	avere scrivere una lettera .
376568	il primavera essere arrivare .
376574	preferire il primavera al autunno .
376577	il computer essere nuovo .
376579	avere un computer .
376587	avere solo un piccolo giardino .
376591	questo uccello non potere volare .
376594	essere una bello farfalla .
376595	avere catturare una bello farfalla .
376597	questo mela essere dolce .
376598	chi avere rubare il mela ?
376606	non sapere .
376629	avere trovare una tartaruga in giardino .
376632	potere avere una forchetta ?
376638	potere avere una tazza di tè ?
376641	potere avere questo arancia ?
376644	mi piacere avere una macchina .
376652	potere avere più latta|latte ?
376656	mi ricordare di avere vista .
376662	preferire prendere del tè che del caffè .
376691	ci essere troppo cosa da fare !
376692	mi piacere vedere prima di partire per il Europa .
376697	il vita di campagna essere più sano del vita di città .
376708	tarare essere morire due anno fa .
377099	stanotte piovere .
377112	essere in ritardo a causa del pioggia .
377113	essere in ritardo per il pioggia .
377115	il pioggia mi avere impedire di uscire .
377126	il pioggia non deprimere il persona che amare leggero .
377127	il pioggia non deprimere il persona a cui piacere leggero .
377129	il pic-nic essere essere|stare annullare a causa del pioggia .
377144	mio madre essere una professoressa .
377152	mio madre essere sempre occupare .
377164	mio madre non parlare inglese .
377166	era accompagnare da suo madre .
377171	mio madre essere in cucina .
377185	quanto anno avere Tony ?
377189	quanto anno avere ?
377190	il mio genitore essere anziano .
377195	avere incontrare il tuo genitore ieri .
377216	il cane essere morire .
377217	avere un cane .
377220	un cane avere quattro zampa .
377228	questo cane correre molto velocemente .
377229	il cane mi seguire .
377230	avere paura del cane .
377231	sentire il cane abbaiare .
377249	essere molto malato .
377251	essere molto onesto .
377255	sembrare molto contento .
377264	essere stanco ora .
377267	no , essere stanco .
377273	essere molto stanco oggi .
377280	aprire il finestra .
377299	potere aprire il finestra ?
377545	qual essere il tuo opinione ?
377548	il giornale riflettere il opinione pubblico .
377556	ogni studente avere esprimere il suo opinione .
377557	il suo opinione essere senza importanza .
377563	non ne avere idea .
377565	essere una buono idea !
377570	il scatola essere quasi vuoto .
377588	il plastica non bruciare facilmente .
377593	non potere bruciare nulla senza il ossigeno .
377597	non si potere vivere senza il ossigeno .
377602	il acqua consistere in ossigeno e idrogeno .
377606	ossigeno e idrogeno formare il acqua .
377607	il acqua si comporre di ossigeno e di idrogeno .
377608	il acqua essere comporre da ossigeno e idrogeno .
377628	il idrogeno e il ossigeno si combinare per formare il acqua .
377632	il simbolo chimico H. significare idrogeno .
377732	venire dal Brasile .
377734	essere incinto di otto mese .
378110	Dov'è il presidente ?
378124	il educazione cominciare in casa .
378127	essere a casa .
378132	sette dollaro , prego .
378136	fare colazione al sette .
378137	il arcobaleno avere sette colore .
378139	il negozio chiudere al sette .
378141	il mio colore preferito essere il rosso .
378145	il colore del computer essere il rosso .
378148	mi piacere il rosa rosso .
378150	il amore essere cieco .
378172	Tom camminare lentamente .
378558	volere vivere a Kyoto o a Nara .
378563	chi avere scrivere questo due lettera ?
378589	oggi avere vedere uno storno .
378617	non valere il pena riparare questo macchina .
378633	mangiare del riso .
